tech_group,year_month,critical,flat,diff
Wind,2024-01-01,-1.1762402279535313,1.35070575461455,-2.5269459825680816
Wind,2024-02-01,-0.5741705231782878,2.744560357675114,-3.3187308808534017
Wind,2024-03-01,-0.005274561075831716,2.328308501314637,-2.3335830623904688
Wind,2024-04-01,3.0478488068280782,2.548765217391303,0.4990835894367751
Wind,2024-05-01,1.8758871633280803,0.0644293478260869,1.8114578155019934
Wind,2024-06-01,0.8999844321631497,0.8193502824858758,0.08063414967727389
Wind,2024-07-01,0.15945783132530147,0.4778577359535015,-0.3183999046282
Wind,2024-08-01,0.4486962962962961,0.49471101417666286,-0.04601471788036676
Wind,2024-09-01,0.7978946550652588,0.570475654376583,0.22741900068867582
Wind,2024-10-01,1.5694017343146551,1.8656084656084666,-0.2962067312938115
Wind,2024-11-01,0.27787971457696214,0.60105593607306,-0.3231762214960978
Wind,2024-12-01,-1.407009165832242,-0.09529116745611553,-1.3117179983761265
Wind,2025-01-01,-0.714914600157222,0.896834415584416,-1.6117490157416379
Wind,2025-02-01,-1.1181745715424474,-0.4680459075807917,-0.6501286639616557
Wind,2025-03-01,0.2229823633156965,-0.41689030745179784,0.6398726707674943
Wind,2025-04-01,1.0538263049247996,0.18242157612853868,0.8714047287962609
Wind,2025-05-01,3.0561542299194655,0.30299574568659904,2.7531584842328662
Wind,2025-06-01,0.7312529250518157,-0.31143686330253506,1.0426897883543509
Wind,2025-07-01,-0.28424998352336384,-0.3411503901631592,0.05690040663979534
Wind,2025-08-01,-0.7310623988043332,-0.3899877286925478,-0.34107467011178544
Wind,2025-09-01,-0.37034051334967105,-0.47715736040609114,0.10681684705642008
Wind,2025-10-01,-1.0052675637130293,-0.7515567974452554,-0.2537107662677739
Wind,2025-11-01,-2.894704687500001,-0.7326178747361008,-2.1620868127639
Wind,2025-12-01,-1.4638220809711984,0.03880114479542092,-1.5026232257666192
Wind,2026-01-01,-1.3252149613069644,2.1983974358974354,-3.5236123972044
