parent,tech_group,ym,hc,q1_mean_mwh,n_cells,share_cleared
HC,Coal,2024-12-01,flat,173.1875,32,1.0
GE,Pump_load,2026-01-01,critical,-79.50000000000001,36,0.0
IB,Storage_buy,2024-02-01,flat,-5.550000000000001,2,0.0
HC,Pump_load,2024-05-01,critical,-53.0,2,0.0
IB,Hydro_RES,2024-12-01,critical,9.944827586206898,58,0.41379310344827586
HC,Cogen,2024-12-01,flat,7.712500000000002,48,0.5625
IB,CCGT,2024-10-01,flat,170.2,25,1.0
GN,Hydro_pump,2025-01-01,critical,48.56153846153846,52,1.0
HC,Coal,2025-09-01,critical,157.72727272727272,22,1.0
GN,Pump_load,2025-06-01,flat,-64.11428571428571,14,0.0
HC,Hydro_RES,2025-06-01,flat,1.4200000000000002,90,0.0
GN,Pump_load,2025-04-01,critical,-47.277272727272724,44,0.0
HC,Hydro,2026-01-01,flat,0.7452380952380954,21,0.0
GN,Hydro,2024-04-01,critical,12.764285714285714,14,0.2857142857142857
IB,Storage_sell,2024-06-01,critical,4.294736842105263,19,0.0
GN,Hydro,2025-05-01,critical,43.88,25,0.44
IB,CCGT,2024-06-01,flat,175.0,3,1.0
GE,Pump_load,2024-09-01,flat,-123.375,8,0.0
TotalEnergies,Wind,2026-01-01,critical,19.928048780487803,82,0.8658536585365854
GN,Hydro_pump,2025-10-01,critical,40.65416666666667,6,1.0
HC,CCGT,2025-10-01,flat,223.09722222222223,9,1.0
GN,Hydro_pump,2024-01-01,critical,57.38297872340426,47,1.0
GN,Hydro_RES,2024-04-01,critical,49.48571428571429,7,1.0
HC,Cogen,2025-02-01,flat,8.9,15,0.8
IB,Hydro_pump,2025-09-01,flat,640.7758620689655,29,1.0
IB,Pump_load,2024-04-01,flat,-583.2333333333333,42,0.0
IB,CCGT,2025-06-01,flat,293.1333333333333,18,1.0
GN,Hydro,2025-03-01,flat,0.1,9,0.0
GN,Hydro_RES,2024-05-01,flat,4.933333333333334,3,0.3333333333333333
GN,Solar PV,2026-01-01,critical,0.0910714285714286,14,0.0
GN,Hydro,2024-03-01,critical,1.9142857142857141,14,0.07142857142857142
IB,Storage_buy,2025-09-01,critical,-2.933333333333333,3,0.0
GN,Pump_load,2025-03-01,flat,-52.0,3,0.0
IB,Hydro_RES,2025-04-01,flat,3.5545454545454547,22,0.0
HC,Cogen,2024-04-01,critical,9.899999999999999,18,1.0
HC,Pump_load,2025-10-01,critical,-39.134375,8,0.0
GN,CCGT,2025-11-01,flat,326.28333333333336,3,1.0
GN,CCGT,2025-12-01,flat,225.10833333333335,3,1.0
GN,Hydro,2025-04-01,flat,0.1,7,0.0
IB,Hybrid_RES,2025-07-01,flat,1.8799999999999997,5,0.0
GN,Hydro,2024-07-01,flat,0.1,1,0.0
GN,CCGT,2024-06-01,flat,116.75,4,1.0
IB,Pump_load,2025-06-01,flat,-382.0,6,0.0
IB,CCGT,2025-03-01,critical,351.89090909090913,11,1.0
IB,Hydro_RES,2024-08-01,flat,24.46666666666667,3,1.0
GN,Pump_load,2024-10-01,critical,-78.05555555555556,18,0.0
GN,Hydro,2024-09-01,flat,1.1,1,0.0
IB,Hydro_pump,2025-12-01,flat,185.45000000000002,3,1.0
TotalEnergies,CCGT,2025-12-01,flat,405.3625,4,1.0
GN,Pump_load,2025-02-01,critical,-47.64,5,0.0
HC,CCGT,2025-07-01,flat,426.0,3,1.0
HC,Pump_load,2025-04-01,critical,-53.0,4,0.0
IB,Hydro_pump,2025-01-01,flat,945.6,1,1.0
Moeve,Cogen,2024-01-01,flat,5.94716117216118,2184,0.4684065934065934
Moeve,Biomass,2024-01-01,flat,1.626086956521739,276,0.0
Moeve,Retailer,2024-01-01,critical,-125.62727272727271,682,0.0
Moeve,Direct_consumer,2024-01-01,critical,-4.76632453567937,2046,0.0
Repsol,Cogen,2024-01-01,critical,46.00225563909775,1463,0.9398496240601504
IB,Nuclear,2024-01-01,critical,37.74950135992748,1103,0.9446962828649139
GN,Generic,2024-01-01,critical,-1105.1193548387096,341,0.0
IB,CCGT,2024-01-01,flat,137.87586206896552,29,1.0
Moeve,Solar PV,2024-01-01,critical,0.735593220338983,59,0.0
TotalEnergies,Solar PV,2024-01-01,critical,0.6244186046511627,86,0.0
GE,Hydro,2024-01-01,flat,54.452895752895735,259,0.8841698841698842
Repsol,Direct_consumer,2024-01-01,flat,-114.15806451612904,186,0.0
GN,Retailer,2024-01-01,critical,-38.57947214076249,341,0.0
GE,Retailer,2024-01-01,critical,-1246.4177419354835,682,0.0
IB,Direct_consumer,2024-01-01,critical,-4.900662251655629,302,0.0
Engie,Hydro_RES,2024-01-01,critical,43.08666666666666,330,1.0
HC,Cogen,2024-01-01,critical,9.685407725321875,233,0.9570815450643777
Repsol,Retailer,2024-01-01,critical,-216.9322580645161,341,0.0
Repsol,Cogen,2024-02-01,critical,40.058620689655164,1276,0.9396551724137931
GE,Pump_load,2024-02-01,critical,-126.86,155,0.0
GN,Wind,2024-02-01,flat,87.18132183908045,348,0.9339080459770115
HC,Retailer,2024-02-01,flat,-722.609195402299,87,0.0
IB,Solar PV,2024-02-01,critical,65.7916129032258,310,0.6612903225806451
IB,Nuclear,2024-02-01,flat,248.03793103448277,290,0.9724137931034482
Moeve,Cogen,2024-02-01,flat,5.3561621174524445,2418,0.3866832092638544
GN,Solar PV,2024-02-01,critical,13.1348717948718,195,0.676923076923077
HC,Direct_consumer,2024-02-01,critical,-1.3289782244556112,597,0.0
Repsol,Direct_consumer,2024-02-01,critical,-121.97727272727275,638,0.0
Engie,Cogen,2024-02-01,flat,10.104109589041101,219,0.8904109589041096
Moeve,Hydro_RES,2024-03-01,flat,5.63875968992248,258,0.36046511627906974
GN,Generic,2024-03-01,flat,-511.18064516129033,93,0.0
Repsol,Direct_consumer,2024-03-01,critical,-142.37302052785924,682,0.0
Moeve,Cogen,2024-03-01,flat,4.872023540063384,2209,0.35400633770937073
GN,Cogen,2024-03-01,flat,21.56695652173913,115,1.0
GE,Pump_load,2024-03-01,critical,-121.39741697416973,271,0.0
Repsol,Cogen,2024-03-01,flat,37.31203007518797,399,0.9774436090225563
HC,Wind,2024-03-01,critical,176.67810650887577,1352,0.9445266272189349
Moeve,Direct_consumer,2024-03-01,flat,-8.954029304029309,546,0.0
Engie,Cogen,2024-03-01,flat,8.303921568627452,153,0.9607843137254902
IB,Solar PV,2024-03-01,critical,96.41829573934835,399,0.7192982456140351
IB,Nuclear,2024-03-01,flat,506.2426877470357,253,1.0
Moeve,Direct_consumer,2024-04-01,critical,-5.542929292929299,1980,0.0
HC,Retailer,2024-04-01,critical,-769.1351515151518,330,0.0
GN,Retailer,2024-04-01,critical,-36.76225296442691,506,0.0
GN,Generic,2024-04-01,critical,-782.260909090909,330,0.0
Engie,Wind,2024-04-01,flat,8.813189771197846,2229,0.4737550471063257
Engie,Cogen,2024-04-01,critical,5.322063492063494,630,0.580952380952381
IB,Pump_load,2024-04-01,critical,-516.710407239819,221,0.0
IB,Nuclear,2024-04-01,critical,242.75079726651487,878,0.7927107061503417
Moeve,Retailer,2024-04-01,flat,-113.00444444444445,180,0.0
IB,Direct_consumer,2024-04-01,flat,-3.488372093023256,86,0.0
Moeve,CCGT,2024-04-01,flat,116.66666666666667,18,1.0
GN,Cogen,2024-05-01,flat,18.638797814207653,183,1.0
Moeve,Direct_consumer,2024-05-01,flat,-9.559318996415774,558,0.0
HC,Wind,2024-05-01,critical,119.39985041136872,1337,0.8893044128646223
GN,Pump_load,2024-05-01,critical,-71.7706896551724,58,0.0
IB,Nuclear,2024-05-01,critical,187.64411764705866,1020,0.7745098039215687
IB,Cogen,2024-05-01,critical,21.4091684434968,469,0.8827292110874201
Moeve,Retailer,2024-05-01,critical,-135.04442815249266,682,0.0
Repsol,Direct_consumer,2024-05-01,critical,-153.9140762463343,682,0.0
GE,Hydro,2024-05-01,critical,164.0242424242423,2277,0.8449714536671058
Moeve,Hydro_RES,2024-05-01,critical,9.242913000977511,1023,0.48191593352883677
GN,Wind,2024-05-01,flat,45.55107526881721,372,0.8817204301075269
GN,Solar PV,2024-05-01,critical,9.265151515151517,264,0.14772727272727273
GN,Generic,2024-05-01,critical,-845.3856304985339,341,0.0
HC,Hydro_RES,2024-05-01,flat,1.8749999999999996,120,0.125
HC,Hybrid_RES,2024-05-01,critical,8.465256797583082,331,0.6435045317220544
TotalEnergies,Solar PV,2024-05-01,critical,1.749856733524355,349,0.0
IB,Hybrid_RES,2024-05-01,flat,24.22,40,0.85
IB,Pump_load,2024-05-01,critical,-628.0188449848024,329,0.0
Moeve,Cogen,2024-06-01,critical,5.7847290640393645,10353,0.4786052351975273
Moeve,Direct_consumer,2024-06-01,critical,-6.481161616161622,1980,0.0
Moeve,Biomass,2024-06-01,critical,1.6009041591320083,1106,0.015370705244122965
GN,Wind,2024-06-01,flat,33.56527777777778,360,0.9305555555555556
HC,Hybrid_RES,2024-06-01,critical,10.5069696969697,330,0.693939393939394
GN,Cogen,2024-06-01,critical,21.049516129032252,620,0.9967741935483871
HC,Hydro,2024-06-01,critical,29.0623693379791,287,0.3519163763066202
Moeve,Hydro_RES,2024-06-01,critical,6.37909090909091,990,0.3333333333333333
Engie,Hydro_RES,2024-06-01,flat,17.773333333333333,90,1.0
GN,Retailer,2024-06-01,critical,-48.23150289017341,346,0.0
Moeve,Cogen,2024-07-01,critical,5.511474474759939,10519,0.4584085939728111
Moeve,Hydro_RES,2024-07-01,flat,4.10215053763441,279,0.3333333333333333
GN,Cogen,2024-07-01,critical,22.070138888888884,576,1.0
IB,Nuclear,2024-07-01,flat,52.38172043010753,279,0.989247311827957
Engie,Cogen,2024-07-01,flat,10.042652329749107,279,0.7526881720430108
GN,Wind,2024-07-01,flat,22.90510752688172,372,0.9220430107526881
TotalEnergies,Retailer,2024-07-01,flat,-193.74874551971325,279,0.0
HC,Direct_consumer,2024-07-01,critical,-2.453939393939394,660,0.0
Engie,Generic,2024-07-01,critical,-87.95953079178886,341,0.02346041055718475
IB,Direct_consumer,2024-07-01,critical,-14.925513196480939,341,0.0
GN,CCGT,2024-07-01,flat,280.9710526315789,76,1.0
IB,Hydro,2024-07-01,flat,444.4304347826087,138,0.9927536231884058
HC,Cogen,2024-07-01,flat,9.865384615384617,52,1.0
Moeve,Solar PV,2024-07-01,critical,1.2778911564625846,294,0.0
Engie,Solar PV,2024-08-01,critical,6.352888446215135,2008,0.33615537848605576
Moeve,Cogen,2024-08-01,critical,6.008116883116878,9240,0.48495670995671
IB,Nuclear,2024-08-01,critical,35.06608015640275,1023,0.967741935483871
HC,Solar PV,2024-08-01,critical,13.574654377880188,217,0.7142857142857143
HC,Wind,2024-08-01,critical,105.51766862170084,1364,0.9413489736070382
HC,Hybrid_RES,2024-08-01,critical,14.392668621700878,341,0.8885630498533724
GN,CCGT,2024-08-01,flat,353.245652173913,92,1.0
HC,Cogen,2024-08-01,flat,9.77777777777778,54,1.0
TotalEnergies,Solar PV,2024-08-01,critical,1.7343980343980334,407,0.0
Engie,Generic,2024-08-01,flat,-149.60444444444445,90,0.0
IB,Retailer,2024-08-01,flat,-462.4101796407186,167,0.0
GE,Retailer,2024-08-01,critical,-2302.5830945558746,698,0.0
GE,Hydro_pump,2024-08-01,flat,59.50662251655629,151,1.0
HC,Direct_consumer,2024-08-01,flat,-1.5355555555555558,180,0.0
GE,Hydro,2024-08-01,flat,54.409677419354836,248,0.9798387096774194
HC,Retailer,2024-08-01,critical,-796.1571847507331,341,0.0
GE,CCGT,2024-08-01,critical,303.5497549019608,408,1.0
Moeve,Cogen,2024-09-01,critical,5.392712972614409,10553,0.41779588742537666
Engie,Solar PV,2024-09-01,critical,5.797963932518905,1719,0.3158813263525305
Moeve,Biomass,2024-09-01,flat,1.566086956521739,345,0.0
IB,Pump_load,2024-09-01,critical,-509.095,260,0.0
Repsol,Cogen,2024-09-01,critical,45.12242562929063,1311,0.9359267734553776
GN,Cogen,2024-09-01,critical,18.939894551845324,569,1.0
Repsol,Direct_consumer,2024-09-01,critical,-112.75183486238532,654,0.0
GE,Hydro,2024-09-01,critical,79.05488338192423,1372,0.922740524781341
GE,Retailer,2024-09-01,flat,-1389.6105882352942,255,0.0
HC,Direct_consumer,2024-09-01,flat,-1.4764367816091957,174,0.0
IB,Hydro,2024-09-01,critical,174.63560209424085,382,0.9764397905759162
HC,Wind,2024-09-01,flat,130.99972222222226,360,0.8916666666666667
TotalEnergies,Solar PV,2024-09-01,critical,1.6842809364548497,299,0.0
IB,Direct_consumer,2024-09-01,critical,-14.887575757575757,330,0.0
GN,Hydro_pump,2024-09-01,critical,45.0,14,1.0
Engie,Wind,2024-10-01,critical,8.124495120301471,10349,0.47434534737655815
Moeve,Cogen,2024-10-01,critical,4.986008994915897,10228,0.34464215877982013
Moeve,Retailer,2024-10-01,critical,-116.46979472140761,682,0.0
GN,Retailer,2024-10-01,critical,-29.693388429752073,363,0.0
TotalEnergies,Retailer,2024-10-01,critical,-254.2060606060606,1023,0.0
Moeve,Solar PV,2024-10-01,critical,0.8200000000000001,190,0.0
Moeve,Direct_consumer,2024-10-01,critical,-11.992570869990214,2046,0.0
IB,Solar PV,2024-10-01,critical,28.71471747700394,761,0.6491458607095927
HC,Hybrid_RES,2024-10-01,flat,13.327272727272724,176,0.6306818181818182
HC,Wind,2024-10-01,critical,138.80293470286136,1363,0.9303008070432869
IB,Retailer,2024-10-01,flat,-179.4221238938053,113,0.0
Engie,Cogen,2024-10-01,critical,8.235722543352578,865,0.7202312138728324
TotalEnergies,Wind,2024-10-01,critical,14.695014662756599,341,0.6979472140762464
GE,Hydro_pump,2024-11-01,critical,94.63719008264458,726,1.0
HC,Wind,2024-11-01,critical,131.97598484848479,1320,0.875
Moeve,Retailer,2024-11-01,critical,-97.76242424242423,660,0.0
Moeve,Direct_consumer,2024-11-01,flat,-15.759444444444448,540,0.0
Repsol,Cogen,2024-11-01,critical,43.840081799591026,1467,0.934560327198364
Engie,Wind,2024-11-01,flat,7.381726078799248,2665,0.3883677298311445
Engie,Hydro_RES,2024-11-01,critical,38.05,330,1.0
Moeve,Biomass,2024-11-01,critical,2.0408983451536646,846,0.0
HC,Hydro,2024-11-01,flat,0.6511111111111109,90,0.0
Repsol,Direct_consumer,2024-11-01,critical,-120.32833333333335,660,0.0
IB,Hydro,2024-11-01,critical,337.9988986784141,454,0.986784140969163
IB,Hybrid_RES_storage,2024-11-01,critical,10.662845849802377,253,0.6086956521739131
GE,Hydro,2024-12-01,flat,72.13342541436465,362,0.8674033149171271
Engie,Cogen,2024-12-01,critical,11.45337579617833,785,0.8203821656050956
Moeve,Cogen,2024-12-01,critical,5.7377669310555195,9834,0.44834248525523696
HC,Cogen,2024-12-01,critical,7.661627906976741,172,0.5523255813953488
IB,Nuclear,2024-12-01,flat,99.42150537634406,279,1.0
IB,CCGT,2024-12-01,critical,368.39591836734695,735,0.998639455782313
HC,Coal,2024-12-01,critical,329.60909090909087,88,1.0
GE,Retailer,2024-12-01,critical,-1571.1886475814413,1013,0.0
Moeve,Direct_consumer,2024-12-01,flat,-14.077598566308252,558,0.0
HC,Retailer,2024-12-01,flat,-632.7709677419355,93,0.0
Repsol,Cogen,2024-12-01,flat,41.467120181405896,441,0.8095238095238095
GN,Retailer,2024-12-01,critical,-42.48490028490031,351,0.0
IB,Hybrid_RES,2024-12-01,critical,21.730434782608693,92,0.75
IB,Solar PV,2024-12-01,critical,13.142372881355936,354,0.4717514124293785
Engie,Retailer,2024-12-01,critical,-47.21878787878787,330,0.0
GE,Pump_load,2024-12-01,flat,-106.07111111111111,90,0.0
HC,Wind,2024-12-01,critical,133.1575332348597,1354,0.7378138847858198
Repsol,Retailer,2025-01-01,flat,-160.8516129032258,93,0.0
Repsol,Direct_consumer,2025-01-01,flat,-124.92365591397851,186,0.0
HC,Direct_consumer,2025-01-01,critical,-2.764926590538336,613,0.0
Moeve,Direct_consumer,2025-01-01,critical,-19.436585365853677,2706,0.0
Repsol,Cogen,2025-01-01,critical,42.64394224733208,1593,0.9133709981167608
Moeve,Hydro_RES,2025-01-01,critical,4.52961409395973,1192,0.2860738255033557
IB,Wind,2025-01-01,critical,523.6172117039588,581,0.8881239242685026
IB,Nuclear,2025-01-01,flat,122.81737588652487,282,1.0
IB,Hydro,2025-01-01,critical,217.60714285714286,476,0.9474789915966386
HC,Wind,2025-01-01,critical,174.0566715542522,1364,0.905425219941349
Engie,Wind,2025-01-01,flat,11.304498020870826,2779,0.58546239654552
IB,Retailer,2025-01-01,flat,-288.41652173913036,115,0.0
Moeve,Biomass,2025-01-01,flat,1.8363636363636375,264,0.0
Engie,Retailer,2025-01-01,flat,-19.509289617486335,183,0.0
HC,Cogen,2025-01-01,critical,9.06666666666667,66,0.8333333333333334
IB,Hydro_pump,2025-01-01,critical,796.3478527607359,163,0.9938650306748467
Engie,Generic,2025-01-01,critical,-131.81730205278595,341,0.0
Moeve,Retailer,2025-02-01,critical,-48.508116883116884,616,0.0
HC,Wind,2025-02-01,critical,110.51626016260167,1230,0.808130081300813
Repsol,Cogen,2025-02-01,critical,42.865892116182565,1205,0.9825726141078838
IB,Hybrid_RES,2025-02-01,flat,10.891666666666666,84,0.5357142857142857
Moeve,Hydro_RES,2025-02-01,critical,5.141123188405795,1104,0.27898550724637683
TotalEnergies,Retailer,2025-02-01,critical,-299.80259740259726,924,0.0
HC,Retailer,2025-02-01,critical,-747.3412337662337,308,0.0
GE,CCGT,2025-02-01,critical,370.1972602739726,219,1.0
Moeve,Biomass,2025-02-01,flat,1.4853211009174314,327,0.0
Engie,Cogen,2025-02-01,flat,8.272857142857148,210,0.8857142857142857
Engie,Hydro_RES,2025-02-01,critical,46.125649350649354,308,1.0
GE,Retailer,2025-02-01,flat,-1044.9992063492064,252,0.0
Moeve,Solar PV,2025-02-01,critical,0.5166666666666669,228,0.0
Moeve,Hydro_RES,2025-03-01,flat,7.963754045307441,309,0.2912621359223301
Moeve,Direct_consumer,2025-03-01,flat,-20.810972222222198,720,0.0
GE,Retailer,2025-03-01,critical,-1460.324437927664,1023,0.0
GN,Wind,2025-03-01,critical,38.130709876543214,1296,0.9351851851851852
Engie,Hydro_RES,2025-03-01,critical,48.500000000000014,319,1.0
GN,Cogen,2025-03-01,critical,19.057415254237277,472,1.0
Moeve,Solar PV,2025-03-01,critical,0.3141176470588235,255,0.0
IB,Hydro_RES,2025-03-01,critical,5.490196078431372,357,0.45938375350140054
IB,Hydro,2025-03-01,critical,423.95778985507246,552,0.9492753623188406
HC,Direct_consumer,2025-03-01,critical,-2.490811638591118,653,0.0
HC,Wind,2025-03-01,flat,170.96774193548387,372,0.8091397849462365
HC,Hydro_RES,2025-04-01,flat,0.9266666666666667,90,0.0
Moeve,Cogen,2025-04-01,critical,5.248059589384049,7988,0.4371557336004006
Engie,Wind,2025-04-01,critical,10.3219571158293,9514,0.6032163128021862
HC,Direct_consumer,2025-04-01,critical,-2.776206896551724,580,0.0
IB,Wind,2025-04-01,flat,205.14047058823525,425,0.68
IB,Hybrid_RES_storage,2025-04-01,critical,9.012500000000001,352,0.5227272727272727
GN,Wind,2025-04-01,critical,23.260927743086533,1121,0.7912578055307761
Repsol,Retailer,2025-04-01,flat,-121.08777777777777,90,0.0
GE,Hydro,2025-04-01,flat,224.3483734087694,707,0.8769448373408769
TotalEnergies,Retailer,2025-04-01,flat,-177.27111111111117,270,0.0
TotalEnergies,Solar PV,2025-04-01,critical,3.2706231454005947,1011,0.18991097922848665
IB,Hydro_RES,2025-04-01,critical,3.546376811594203,69,0.0
Moeve,Cogen,2025-05-01,flat,5.729386991109032,2137,0.45156761815629387
Engie,Wind,2025-05-01,flat,9.787929848693262,2908,0.6059147180192572
Moeve,Direct_consumer,2025-05-01,critical,-14.976649560117346,2728,0.0
HC,Wind,2025-05-01,critical,97.23745019920318,1255,0.7131474103585658
GN,Retailer,2025-05-01,critical,-48.2137479541735,611,0.0
GE,Hydro_pump,2025-05-01,flat,102.58535714285712,280,1.0
Engie,Generic,2025-05-01,critical,-74.40263929618769,341,0.14076246334310852
IB,Hydro_pump,2025-05-01,critical,584.65,152,0.993421052631579
IB,Nuclear,2025-05-01,critical,752.5752201257862,795,1.0
Engie,Retailer,2025-05-01,critical,-43.7829346092504,627,0.0
GN,Generic,2025-05-01,critical,-1164.4850439882696,341,0.0
Engie,Wind,2025-06-01,flat,7.71666666666666,2904,0.4986225895316804
Moeve,Cogen,2025-06-01,critical,5.35390881201735,9453,0.41055749497514016
GN,Wind,2025-06-01,critical,15.130191693290735,1252,0.7595846645367412
Engie,Solar PV,2025-06-01,critical,5.852149321266969,2652,0.276395173453997
Repsol,Cogen,2025-06-01,flat,39.32277432712215,483,0.7577639751552795
GE,Retailer,2025-06-01,flat,-893.5192592592593,270,0.0
HC,Hybrid_RES,2025-06-01,critical,20.030094043887157,638,0.725705329153605
GE,Hydro,2025-06-01,critical,128.81894639556367,2164,0.7962107208872459
Moeve,Biomass,2025-06-01,critical,1.392145270270272,1184,0.0
GE,Pump_load,2025-06-01,critical,-114.5839378238342,193,0.0
TotalEnergies,Wind,2025-06-01,flat,18.47555555555555,90,0.8888888888888888
GN,Cogen,2025-06-01,critical,15.850162866449505,614,0.996742671009772
GE,Hydro_pump,2025-06-01,flat,85.93251028806586,243,1.0
Moeve,Hydro_RES,2025-06-01,flat,5.092418772563176,277,0.3249097472924188
HC,Hydro_RES,2025-06-01,critical,1.5062678062678057,351,0.0
IB,Direct_consumer,2025-06-01,critical,-18.475151515151513,330,0.0
IB,CCGT,2025-06-01,critical,325.70520833333336,192,0.9947916666666666
IB,Wind,2025-06-01,flat,7.102412868632708,373,0.4316353887399464
Engie,Wind,2025-07-01,flat,9.8042600896861,3122,0.5775144138372837
Moeve,Cogen,2025-07-01,flat,5.431308049535599,2584,0.40634674922600617
GN,Retailer,2025-07-01,flat,-69.07395833333334,96,0.0
GE,Hydro,2025-07-01,critical,85.38756333486869,2171,0.8765545831414094
HC,Retailer,2025-07-01,critical,-947.6780058651028,341,0.0
HC,Wind,2025-07-01,critical,139.02219679633862,1311,0.8352402745995423
Moeve,Direct_consumer,2025-07-01,critical,-18.05608504398831,2728,0.0
HC,Hydro,2025-07-01,flat,24.876344086021504,93,0.6236559139784946
GN,Wind,2025-07-01,critical,20.802420574886536,1322,0.8116490166414524
Engie,Cogen,2025-07-01,critical,9.509384164222855,1023,0.6559139784946236
Moeve,Biomass,2025-07-01,critical,1.4578518518518533,1350,0.0
IB,Hydro,2025-07-01,critical,311.0066666666667,405,0.9333333333333333
Repsol,Cogen,2025-08-01,flat,41.54946236559142,558,0.8333333333333334
Engie,Wind,2025-08-01,flat,7.884474175482269,3214,0.5177349097697573
Moeve,Cogen,2025-08-01,flat,5.718890417239794,2181,0.4607977991746905
GE,Nuclear,2025-08-01,critical,844.568523949169,1023,1.0
Engie,Hydro,2025-08-01,critical,0.7999999999999987,327,0.0
IB,Hydro_pump,2025-08-01,critical,996.4944785276074,163,1.0
Moeve,Hydro_RES,2025-08-01,flat,3.4301075268817205,279,0.3333333333333333
Moeve,Retailer,2025-08-01,critical,-76.62595307917879,682,0.0
Repsol,Retailer,2025-08-01,critical,-261.533431085044,341,0.0
Moeve,Biomass,2025-08-01,critical,1.4685446009389664,1278,0.0
GN,Hydro_RES,2025-08-01,flat,11.059375,32,1.0
GN,Retailer,2025-08-01,critical,-56.576839237057236,367,0.0
Engie,Retailer,2025-08-01,critical,-22.166192733017372,633,0.0
GE,CCGT,2025-08-01,flat,350.40666666666664,90,1.0
IB,Hydro,2025-08-01,critical,200.63857868020312,394,0.9035532994923858
HC,Retailer,2025-08-01,critical,-810.4577712609972,341,0.0
HC,Wind,2025-08-01,flat,122.52129380053907,371,0.7412398921832885
HC,Wind,2025-09-01,critical,117.09131759329776,1313,0.9017517136329017
IB,Retailer,2025-09-01,critical,-302.43651315789464,608,0.0
TotalEnergies,Solar PV,2025-09-01,critical,7.9134782608695655,1380,0.38913043478260867
HC,Retailer,2025-09-01,flat,-902.7777777777778,90,0.0
Moeve,Direct_consumer,2025-09-01,flat,-18.760555555555552,720,0.0
Moeve,Retailer,2025-09-01,flat,-75.46222222222222,180,0.0
Repsol,Cogen,2025-09-01,flat,40.877655677655696,546,0.8241758241758241
Moeve,Hydro_RES,2025-09-01,critical,3.6461407972858373,1179,0.26293469041560646
GN,Cogen,2025-09-01,critical,20.728027681660894,578,0.9965397923875432
HC,Direct_consumer,2025-09-01,critical,-3.557865168539326,534,0.0
IB,Hydro_pump,2025-09-01,critical,845.4786666666666,150,1.0
IB,Wind,2025-09-01,flat,12.709408602150534,372,0.4946236559139785
GE,Retailer,2025-09-01,flat,-1399.3977777777775,270,0.0
IB,CCGT,2025-09-01,flat,172.0,15,1.0
GN,Generic,2025-09-01,critical,-1376.2257575757578,330,0.0
HC,Cogen,2025-09-01,flat,8.640000000000002,60,0.75
IB,Direct_consumer,2025-10-01,flat,-16.903763440860217,93,0.0
Moeve,Hydro_RES,2025-10-01,critical,1.1936173740053075,1508,0.0
Moeve,Cogen,2025-10-01,critical,4.930886088315745,10236,0.37202032043767097
Repsol,Direct_consumer,2025-10-01,critical,-160.5656158357771,682,0.0
IB,Wind,2025-10-01,critical,37.3693116975749,1402,0.5627674750356634
Repsol,Cogen,2025-10-01,critical,37.456711915535436,1989,0.840623428858723
GN,Hydro_RES,2025-10-01,flat,8.301442307692309,52,0.9423076923076923
Moeve,Direct_consumer,2025-10-01,flat,-17.920698924731195,744,0.0
IB,CCGT,2025-10-01,flat,293.9252403846154,104,1.0
Engie,Generic,2025-10-01,flat,-165.13924731182794,93,0.0
GE,Nuclear,2025-10-01,critical,726.7001391982182,898,1.0
TotalEnergies,Wind,2025-10-01,critical,22.74723154362416,298,0.7953020134228188
Engie,Hydro_RES,2025-10-01,flat,5.1967741935483875,93,0.3548387096774194
Engie,Cogen,2025-10-01,flat,10.237903225806456,279,0.8279569892473119
GN,CCGT,2025-10-01,critical,313.3240366972478,1090,0.9798165137614679
GN,Generic,2025-10-01,flat,-1009.8048387096774,93,0.0
GN,Wind,2025-10-01,flat,24.206215846994542,366,0.73224043715847
Moeve,Cogen,2025-11-01,critical,5.097954014029621,8981,0.38102661173588687
GN,Generic,2025-11-01,critical,-1509.7949999999998,330,0.0
TotalEnergies,Solar PV,2025-11-01,critical,3.3016183035714284,896,0.21875
HC,Wind,2025-11-01,critical,186.9918123100304,1316,0.9278115501519757
Moeve,Retailer,2025-11-01,flat,-105.25944444444445,180,0.0
IB,Pump_load,2025-11-01,flat,-458.50767326732665,101,0.0
GN,Pump_load,2025-11-01,critical,-75.92924528301887,106,0.0
IB,Solar PV,2025-11-01,critical,10.779883879781435,732,0.36885245901639346
Moeve,Hydro_RES,2025-11-01,critical,1.1794015029522278,3726,0.0
Engie,Retailer,2025-11-01,critical,-33.356856060606056,660,0.0
HC,Hybrid_RES,2025-11-01,critical,26.73776840490797,652,0.8374233128834356
GE,Retailer,2025-11-01,critical,-1821.919331872947,913,0.0
GN,Wind,2025-11-01,critical,37.59834054834056,1386,0.886002886002886
Engie,Cogen,2025-11-01,critical,9.153189066059205,878,0.7870159453302962
HC,Direct_consumer,2025-11-01,flat,-3.422777777777778,135,0.0
GE,CCGT,2025-11-01,critical,348.7514388489208,139,1.0
Moeve,Cogen,2025-12-01,flat,5.025670082774928,2537,0.3827355143870713
Engie,Wind,2025-12-01,flat,9.735927553804185,3299,0.5101545923006972
GE,Retailer,2025-12-01,flat,-1412.2929211469532,279,0.0
HC,Wind,2025-12-01,flat,126.39097035040432,371,0.894878706199461
GE,Hydro,2025-12-01,critical,117.01363220494049,2186,0.9839890210430009
GN,Wind,2025-12-01,critical,35.46229378172589,1576,0.7766497461928934
